"","authorID","title","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consent_agree","instr1RT_First.Click","instr1RT_Last.Click","instr1RT_Page.Submit","instr1RT_Click.Count","instr5RT_First.Click","instr5RT_Last.Click","instr5RT_Page.Submit","instr5RT_Click.Count","gender","language","age","ethn","edu","ses","belief","unclear","comments","arr","tN","looplist","subN","trialN","authorN","t","authorNtoMatch","careCommAccurately","immoralBehavior","Q33_Click.Count","Q33_First.Click","Q33_Last.Click","Q33_Page.Submit","Q34_Click.Count","Q34_First.Click","Q34_Last.Click","Q34_Page.Submit","Q362_Click.Count","Q362_First.Click","Q362_Last.Click","Q362_Page.Submit","Q363_DO","tyringAppearMoral","narrN","bestLen","neutralLen","worstLen","wordLength","repDiff"
"3213",173,"Reporting a wrongdoing ","4/19/21 20:31","4/19/21 21:21","IP Address",100,2993,TRUE,"4/19/21 21:21",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.537,0,0,0,3.99,0,"female","Yes",21,"White","Some college, no degree",7,2,"999","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",190,6,101,"Best",101,39,51,4,3.078,17.412,20.963,0,0,0,16.978,0,0,0,16.98,"&nbsp;",66,"173_Best",60,40,40,60,15
"3214",173,"Reporting a wrongdoing ","4/19/21 21:31","4/19/21 21:44","IP Address",100,809,TRUE,"4/19/21 21:44",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.689,0,0,0,23.477,0,"Female","Yes",53,"White","Bachelor’s degree (e.g. BA, BS)",4,1,"I did not realize stories were real, though they did ring true and were obviously written by various people in different writing styles and with varying degrees of grammatical skill.","It was really quite interesting.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",211,6,101,"Worst",101,8,51,3,1.917,9.449,10.159,1,11.806,11.806,13,1,11.806,11.806,13,"&nbsp;",59,"173_Worst",60,40,40,40,8
"3215",173,"Reporting a wrongdoing ","4/19/21 21:13","4/19/21 21:27","IP Address",100,815,TRUE,"4/19/21 21:27",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.211,0,0,0,9.099,0,"Female","Yes",43,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"999","I enjoyed reading the stories. I deduce they were written in response to a question about a time in their lives where the writer felt themselves to have committed a morally questionable act.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",197,7,101,"Best",101,77,75,3,3.163,7.716,9.993,2,2.426,10.065,11.912,2,2.426,10.065,11.912,"&nbsp;",78,"173_Best",60,40,40,60,3
"3216",173,"Reporting a wrongdoing ","4/19/21 21:17","4/19/21 21:28","IP Address",100,671,TRUE,"4/19/21 21:28",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.716,0,0,0,10.981,0,"female","Yes",58,"White","Bachelor’s degree (e.g. BA, BS)",6,3,"All was good","none","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",199,7,101,"Best",101,28,51,5,5.6,13.41,14.054,0,0,0,10.954,0,0,0,10.954,"&nbsp;",75,"173_Best",60,40,40,60,24
"3217",173,"Reporting a wrongdoing ","4/19/21 21:37","4/19/21 21:52","IP Address",100,876,TRUE,"4/19/21 21:52",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,5.204,0,0,0,7.047,0,"female","Yes",31,"White","Some college, no degree",4,4,"No, not at all.  They were clear and they had an example.","I feel like it's kind of odd to classify someone as good or bad based on one story they tell about themselves.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",222,7,101,"Worst",101,40,50,6,2.223,18.151,20.041,0,0,0,11.743,0,0,0,11.744,"&nbsp;",73,"173_Worst",60,40,40,40,23
"3218",173,"Reporting a wrongdoing ","4/19/21 21:43","4/19/21 21:55","IP Address",100,736,TRUE,"4/19/21 21:55",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.302,0,0,0,30.114,0,"Male","Yes",40,"Asian","Bachelor’s degree (e.g. BA, BS)",5,4,"N/A","N/A","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",225,7,101,"Best",101,41,65,4,3.167,13.848,14.623,0,0,0,18.24,0,0,0,18.24,"&nbsp;",82,"173_Best",60,40,40,60,17
"3219",173,"Reporting a wrongdoing ","4/19/21 18:06","4/19/21 18:20","IP Address",100,857,TRUE,"4/19/21 18:20",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.096,0,0,0,16.567,0,"male","Yes",64,"White","Some college, no degree",2,4,"Nothing was unclear.","I don't like judging people based on their experiences.  I don't know what else was going on in their lives that may have made them act the way they did.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",16,8,101,"Best",101,33,55,4,2.88,8.624,9.435,0,0,0,17.938,0,0,0,17.938,"&nbsp;",68,"173_Best",60,40,40,60,13
"3220",173,"Reporting a wrongdoing ","4/19/21 21:34","4/19/21 22:04","IP Address",100,1841,TRUE,"4/19/21 22:04",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.72,0,32.592,38.604,42.172,2,"female","Yes",51,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"999","Best of luck with your research.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",234,8,101,"Best",101,62,76,10,4.887,20.617,21.762,0,0,0,69.774,0,0,0,69.773,"&nbsp;",73,"173_Best",60,40,40,60,-3
"3221",173,"Reporting a wrongdoing ","4/19/21 22:36","4/19/21 22:58","IP Address",100,1320,TRUE,"4/19/21 22:58",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.807,0,15.073,24.155,27.199,3,"Male","Yes",61,"Asian","Associate degree (e.g. AA, AS)",5,3,"No. It seemed pretty straight forward.","No. The study was just fine.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",264,8,101,"Best",101,27,59,3,14.417,24.367,25.441,0,0,0,18.83,0,0,0,18.83,"&nbsp;",79,"173_Best",60,40,40,60,20
"3222",173,"Reporting a wrongdoing ","4/19/21 18:06","4/19/21 18:16","IP Address",100,565,TRUE,"4/19/21 18:16",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,6.542,0,0,0,58.005,0,"female","Yes",62,"White","Bachelor’s degree (e.g. BA, BS)",5,4,"nothing","very fun & interesting","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",2,9,101,"Best",101,86,100,3,1.387,4.57,5.576,0,0,0,11.949,0,0,0,11.949,"&nbsp;",100,"173_Best",60,40,40,60,0
"3223",173,"Reporting a wrongdoing ","4/19/21 18:03","4/19/21 18:18","IP Address",100,875,TRUE,"4/19/21 18:18",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,9.408,0,0,0,15.086,0,"Male","Yes",70,"White","Some college, no degree",6,4,"No all was clear","Interesting -- thanks for the chance to think about these issues.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",10,9,101,"Original",101,67,66,3,3.226,11.704,12.934,0,0,0,11.38,0,0,0,11.38,"&nbsp;",69,"173_Original",60,40,40,40,3
"3224",173,"Reporting a wrongdoing ","4/19/21 20:49","4/19/21 21:05","IP Address",100,950,TRUE,"4/19/21 21:05",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.986,0,0,0,4.801,0,"F","Yes",33,"Black or African American","Bachelor’s degree (e.g. BA, BS)",7,2,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",180,9,101,"Original",101,85,95,3,4.949,266.149,267.087,0,0,0,10.892,0,0,0,10.892,"&nbsp;",51,"173_Original",60,40,40,40,-44
"3225",173,"Reporting a wrongdoing ","4/19/21 23:45","4/19/21 23:52","IP Address",100,443,TRUE,"4/19/21 23:52",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.288,0,0,0,2.266,0,"male","Yes",19,"White","High school degree or equivalent (e.g. GED)",3,3,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",274,9,101,"Worst",101,72,45,4,5.02,9.221,10.143,0,0,0,23.104,0,0,0,23.104,"&nbsp;",62,"173_Worst",60,40,40,40,17
"3226",173,"Reporting a wrongdoing ","4/19/21 18:09","4/19/21 18:36","IP Address",100,1626,TRUE,"4/19/21 18:36",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",1.931,2.387,20.746,2,4.908,4.908,22.779,1,"Male","Yes",41,"White","Master’s degree (e.g. MA, MS, MEd)",7,4,"No","I like this all survey questions.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",94,10,101,"Best",101,100,100,3,1.443,3.755,5.133,4,1.298,37.617,38.056,4,1.297,37.616,38.055,"&nbsp;",100,"173_Best",60,40,40,60,0
"3227",173,"Reporting a wrongdoing ","4/19/21 20:01","4/19/21 20:18","IP Address",100,1043,TRUE,"4/19/21 20:18",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,17.878,0,0,0,20.28,0,"Female","Yes",34,"White","High school degree or equivalent (e.g. GED)",3,4,"Everything was clear.","None.","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",150,10,101,"Best",101,50,59,5,4.164,22.738,26.497,0,0,0,20.974,0,0,0,20.974,"&nbsp;",100,"173_Best",60,40,40,60,41
"3228",173,"Reporting a wrongdoing ","4/21/21 19:54","4/21/21 20:10","IP Address",100,992,TRUE,"4/21/21 20:10",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,0.983,0,0,0,6.031,0,"Female","Yes",25,"White,Asian","Bachelor’s degree (e.g. BA, BS)",3,3,"na","na","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",294,11,101,"Original",101,63,68,5,1.391,4.71,5.486,1,8.322,8.322,11.003,1,8.321,8.321,11.002,"&nbsp;",59,"173_Original",60,40,40,40,-9
"3229",173,"Reporting a wrongdoing ","4/19/21 18:11","4/19/21 18:18","IP Address",100,431,TRUE,"4/19/21 18:18",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,3.405,0,0,0,7.99,0,"Male","Yes",25,"White","Master’s degree (e.g. MA, MS, MEd)",6,4,"999","999","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",12,12,101,"Original",101,51,54,3,1.07,2.788,3.801,0,0,0,11.633,0,0,0,11.633,"&nbsp;",51,"173_Original",60,40,40,40,-3
"3230",173,"Reporting a wrongdoing ","4/19/21 18:05","4/19/21 18:33","IP Address",100,1716,TRUE,"4/19/21 18:33",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",177.882,177.882,247.333,1,0,0,17.288,0,"male","Yes",54,"White","Some college, no degree",7,4,"none","none","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",81,12,101,"Worst",101,89,87,3,2.439,6.368,7.413,0,0,0,13.115,0,0,0,13.115,"&nbsp;",76,"173_Worst",60,40,40,40,-11
"3231",173,"Reporting a wrongdoing ","4/19/21 18:14","4/19/21 18:42","IP Address",100,1638,TRUE,"4/19/21 18:42",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,14.315,0,0,0,20.994,0,"Male","Yes",68,"White","Some college, no degree",5,4,"No,there were a few grammatical errors but no big deal everything was understood.","No.I hope my answers help your study.Thank you.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",108,12,101,"Best",101,70,66,4,8.401,21.084,22.901,0,0,0,24.172,0,0,0,24.171,"&nbsp;",80,"173_Best",60,40,40,60,14
"3232",173,"Reporting a wrongdoing ","4/19/21 21:40","4/19/21 21:53","IP Address",100,793,TRUE,"4/19/21 21:53",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,8.788,0,0,0,25.65,0,"female","Yes",40,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"na","na","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",223,12,101,"Original",101,38,70,5,1.236,16.35,17.086,0,0,0,12.113,0,0,0,12.113,"&nbsp;",21,"173_Original",60,40,40,40,-49
"3233",175,"No Correction: What to do when you're given too much credit ","4/19/21 19:36","4/19/21 19:55","IP Address",100,1146,TRUE,"4/19/21 19:55",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,19.446,0,0,0,14.546,0,"male","Yes",74,"Black or African American","Bachelor’s degree (e.g. BA, BS)",3,4,"None","NONE","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",144,1,102,"Worst",102,92,7,4,0.666,17.518,19.387,0,0,0,42.343,0,0,0,42.344,"&nbsp;",11,"175_Worst",132,146,146,146,4
"3234",175,"No Correction: What to do when you're given too much credit ","4/19/21 23:41","4/19/21 23:56","IP Address",100,929,TRUE,"4/19/21 23:56",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,12.762,0,0,0,11.271,0,"male","Yes",51,"White,Asian,American Indian or Alaska Native","Some college, no degree",6,4,"I had no issues","went smoothly","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",275,2,102,"Original",102,66,34,3,4.748,11.4,12.125,0,0,0,31.8,0,0,0,31.9,"&nbsp;",38,"175_Original",132,146,146,146,4
"3235",175,"No Correction: What to do when you're given too much credit ","4/20/21 0:03","4/20/21 0:21","IP Address",100,1027,TRUE,"4/20/21 0:21",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,21.32,0,0,0,6.006,0,"male","No",54,"Asian","High school degree or equivalent (e.g. GED)",2,4,"none","none","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",276,2,102,"Original",102,10,11,7,8.565,24.313,27.488,0,0,0,46.819,0,0,0,46.819,"&nbsp;",89,"175_Original",132,146,146,146,78
"3236",175,"No Correction: What to do when you're given too much credit ","4/21/21 21:07","4/21/21 21:19","IP Address",100,707,TRUE,"4/21/21 21:19",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.427,0,0,0,16.264,0,"Female","Yes",27,"Asian","Bachelor’s degree (e.g. BA, BS)",7,4,"One story confused me grammatically. Because I was confused on that one story what the author was trying to say, it was hard to make some decisions on the morality of the author as well as the other questions.","999","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",298,2,102,"Best",102,32,57,3,2.297,9.873,10.564,0,0,0,39.434,0,0,0,39.434,"&nbsp;",63,"175_Best",132,146,146,132,6
"3237",175,"No Correction: What to do when you're given too much credit ","4/19/21 18:05","4/19/21 18:22","IP Address",100,1070,TRUE,"4/19/21 18:22",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",22.258,33.775,34.489,3,43.873,57.805,58.359,3,"Male","Yes",33,"Black or African American","High school degree or equivalent (e.g. GED)",5,3,"None","None","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",31,3,102,"Worst",102,67,74,5,1.361,4.702,5.455,1,9.123,9.123,11.401,1,9.123,9.123,11.5,"&nbsp;",23,"175_Worst",132,146,146,146,-51
"3238",175,"No Correction: What to do when you're given too much credit ","4/19/21 18:09","4/19/21 18:28","IP Address",100,1168,TRUE,"4/19/21 18:29",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.325,0,0,0,14.671,0,"male","Yes",55,"White","Bachelor’s degree (e.g. BA, BS)",9,4,"Nothing unclear","It was very interesting reading these moral dilemmas","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",61,3,102,"Original",102,89,43,7,2.788,14.34,15.264,0,0,0,33.316,0,0,0,33.315,"&nbsp;",35,"175_Original",132,146,146,146,-8
"3239",175,"No Correction: What to do when you're given too much credit ","4/19/21 18:09","4/19/21 18:34","IP Address",100,1488,TRUE,"4/19/21 18:34",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,19.453,0,0,0,31.135,0,"Male","Yes",46,"White","Bachelor’s degree (e.g. BA, BS)",6,4,"Everything in this study was wonderful and had clear instructions.  You did a great job in this survey creation!","Thank you for an outstanding study!  The survey worked perfect and I had no problems at all.  It takes a lot of time and work to create surveys like this and just wanted to let you know that everyone on Prolific truly appreciates all of your hard work and time so we may share our opinions.  Have a wonderful day and good luck in your studies!","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",82,3,102,"Original",102,62,24,3,5.494,15.294,16.262,0,0,0,53.914,0,0,0,53.914,"&nbsp;",95,"175_Original",132,146,146,146,71
"3240",175,"No Correction: What to do when you're given too much credit ","4/19/21 18:21","4/19/21 18:35","IP Address",100,851,TRUE,"4/19/21 18:35",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,27.195,0,0,0,18.23,0,"female","Yes",61,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"999","999","W",11,"1_2_3_4_5_6_7_8_9_10_11_12",88,3,102,"Worst",102,78,33,4,2.028,8.717,9.414,0,0,0,27.397,0,0,0,27.398,"&nbsp;",51,"175_Worst",132,146,146,146,18
"3241",175,"No Correction: What to do when you're given too much credit ","4/19/21 21:13","4/19/21 21:27","IP Address",100,815,TRUE,"4/19/21 21:27",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,4.211,0,0,0,9.099,0,"Female","Yes",43,"White","Bachelor’s degree (e.g. BA, BS)",7,4,"999","I enjoyed reading the stories. I deduce they were written in response to a question about a time in their lives where the writer felt themselves to have committed a morally questionable act.","B",11,"1_2_3_4_5_6_7_8_9_10_11_12",197,3,102,"Original",102,73,39,4,6.194,35.073,36.205,2,2.085,6.439,25.033,2,2.086,6.439,25.033,"&nbsp;",62,"175_Original",132,146,146,146,23
"3242",175,"No Correction: What to do when you're given too much credit ","4/19/21 21:22","4/19/21 21:36","IP Address",100,853,TRUE,"4/19/21 21:36",NA,NA,NA,NA,"anonymous","EN","I have read the above information, have had the opportunity to have any questions about this study answered and agree to participate in this study.",0,0,13.812,0,0,0,17.996,0,"male","No",67,"Hispanic, Latinx, or Spanish origin","Bachelor’s degree (e.g. BA, BS)",6,3,"This study was very clear.","I would like to read more stories in the future.","N",11,"1_2_3_4_5_6_7_8_9_10_11_12",205,3,102,"Best",102,85,94,3,3.964,9.324,10.427,0,0,0,36.743,0,0,0,36.744,"&nbsp;",93,"175_Best",132,146,146,132,-1
